"Goode Co. Seafood - Katy Freeway","Mon - Tues, Fri 1:15 pm - 8:15 pm / Weds 12:45 pm - 7:45 pm / Thurs 6:15 am - 3:15 pm / Sat 10:45 am - 11:15 pm / Sun 1:30 pm - 8:30 pm"
"Malibu Steak & Seafood","Mon 1 pm - 5:15 pm / Tues 5 pm - 1:15 am / Weds 12:15 pm - 1:30 am / Thurs 11 am - 12 pm / Fri - Sat 1:45 pm - 2:30 pm / Sun 4:30 pm - 10:15 pm"
"Ouisie's Table","Mon - Tues 8:30 am - 3 am / Weds 2:15 pm - 10:45 pm / Thurs 12:45 pm - 1 pm / Fri 12:45 pm - 2:45 am / Sat 3:45 pm - 1:45 am / Sun 8:30 am - 12 pm"
"Perry's Steakhouse & Grille - Cinco Ranch/Katy","Mon 11:45 am - 4:45 pm / Tues 7 am - 1:45 am / Weds - Thurs 8:45 am - 3:15 pm / Fri 3:30 pm - 2 am / Sat 5 pm - 7:30 pm / Sun 4:30 pm - 6:45 pm"
"Rising Sun Sushi & Fusion Restaurant","Mon 7:45 am - 12:30 pm / Tues 1:15 pm - 2:45 am / Weds 5:45 pm - 3 am / Thurs 4:15 pm - 5:30 pm / Fri 8:45 am - 12:30 pm / Sat 12:30 pm - 8 pm / Sun 1:30 pm - 12:15 pm"
"Radio Milano","Mon 12:30 pm - 3:15 pm / Tues 10 am - 2:15 am / Weds 5:45 pm - 10 pm / Thurs, Sat - Sun 10:30 am - 1:45 am / Fri 4:30 pm - 6 pm"
"Fleming's Steakhouse - Houston Beltway","Mon - Tues 5:30 am - 12:15 pm / Weds 6:15 am - 11 am / Thurs 2:45 pm - 6:30 pm / Fri 4:45 pm - 7 pm / Sat 4 pm - 5:15 pm / Sun 9:15 am - 12 pm"
"Olympia Grill at Pier 21","Mon - Weds 1:45 pm - 5:30 pm / Thurs - Fri 7:15 am - 11:30 pm / Sat 12:45 pm - 1 am / Sun 3:45 pm - 4 pm"
"RDG + Bar Annie","Mon 7 am - 5:30 pm / Tues - Thurs, Sat 5:30 am - 2 pm / Fri 2 pm - 4:15 pm / Sun 2:15 pm - 10:30 pm"
"Gyu-Kaku - Houston","Mon 12:30 pm - 9:15 pm / Tues, Sat 6:30 am - 1:15 pm / Weds 4:30 pm - 2 am / Thurs 5 pm - 10:15 pm / Fri 2:30 pm - 9:45 pm / Sun 5:45 pm - 3:15 am"
"Vic & Anthony's Steakhouse - Houston","Mon, Sat 2:45 pm - 5:45 pm / Tues 6:30 am - 7:30 am / Weds 12:15 pm - 12 pm / Thurs 9 am - 6 pm / Fri 5:45 pm - 9:30 pm / Sun 6:30 am - 4:30 pm"
"Brennan's of Houston","Mon 12:45 pm - 7 pm / Tues 4 pm - 9:45 pm / Weds - Thurs 10:45 am - 2 pm / Fri, Sun 1:45 pm - 9:30 pm / Sat 2:30 pm - 2:15 am"
"Urban Kitchen","Mon - Tues, Thurs 7 am - 9 am / Weds 2:45 pm - 6:45 pm / Fri 3:15 pm - 4:45 pm / Sat 6:45 am - 7:15 pm / Sun 6 am - 2:30 pm"
"Carmelo's Ristorante Italiano - Houston","Mon - Tues 7:15 am - 9:30 am / Weds 5:30 am - 5:45 pm / Thurs 10:15 am - 5:30 pm / Fri 2:30 pm - 12 pm / Sat 5:15 am - 1:15 pm / Sun 2:15 pm - 3:15 pm"
"Buca di Beppo - Houston - Speedway","Mon 1:45 pm - 4:45 pm / Tues 3:15 pm - 12 pm / Weds 7:30 am - 5:30 pm / Thurs 9:45 am - 1:45 am / Fri 1:30 pm - 2:45 am / Sat 4 pm - 7:45 pm / Sun 6:45 am - 11:30 pm"
"Mainly Drinks","Mon - Tues, Fri 10 am - 2:15 pm / Weds 12:30 pm - 12:45 pm / Thurs 3 pm - 3:15 am / Sat 10 am - 2:45 pm / Sun 10:30 am - 2:30 am"
"Meal Masters","Sun - Mon 10:45 am - 4 pm / Tues 11:45 am - 1:15 pm / Weds 5:30 am - 10 pm / Thurs 12 pm - 1:15 pm / Fri 5:15 am - 10:15 am / Sat 10:45 am - 4:15 pm"
"Cullen's","Mon 8:45 am - 10:15 am / Tues, Thurs 8:45 am - 1:15 pm / Weds 12 pm - 9:45 pm / Fri - Sat 4:15 pm - 3 am / Sun 1 pm - 6:45 pm"
"Ellen's Cafe","Mon 5:30 pm - 7:15 pm / Tues 7:30 am - 3:45 pm / Weds, Sun 3:15 pm - 5:45 pm / Thurs 1 pm - 11:45 pm / Fri 11:45 am - 1:15 pm / Sat 3:15 pm - 2:15 am"
"Holley's Seafood Restaurant & Oyster Bar","Mon 7:15 am - 6:30 pm / Tues 5:30 pm - 1:15 am / Weds 5:15 pm - 12:45 pm / Thurs 6:30 am - 5:45 pm / Fri 6 am - 8:45 pm / Sat 1:15 pm - 2 am / Sun 2:45 pm - 2:15 am"
"Museum Park Cafe","Mon, Thurs 12:15 pm - 2:15 am / Tues - Weds 11:30 am - 7:45 pm / Fri 4:15 pm - 10:45 pm / Sat 2:45 pm - 11:15 pm / Sun 6:15 am - 5:30 pm"
"Facon Brazilian Steakhouse","Mon - Weds, Fri 5:15 pm - 11:30 pm / Thurs 2:45 pm - 1:30 am / Sat 5:30 am - 7 am / Sun 8:45 am - 3:45 pm"
"Mi Cocina The Woodlands","Mon, Sat 4:45 pm - 2:15 am / Tues 5 am - 6:30 am / Weds 8:30 am - 10 pm / Thurs 5:45 am - 1:30 pm / Fri 10 am - 2:45 pm / Sun 1:15 pm - 7:45 pm"
"Fish & the Knife Sushi Bar","Mon 5:45 am - 7:15 am / Tues 2:30 pm - 4:45 pm / Weds 2:45 pm - 12:30 pm / Thurs 1:15 pm - 1 am / Fri 10 am - 8:45 pm / Sat 2 pm - 1:45 am / Sun 10 am - 11 pm"
"Mo's a Place for Steaks - Houston","Mon, Weds 2 pm - 5:30 pm / Tues, Thurs - Fri, Sun 10:15 am - 2:45 pm / Sat 6:15 am - 3:15 pm"
"Cyclone Anaya's - Rice Village","Mon - Tues, Thurs, Sat 6:15 am - 2:15 am / Weds, Fri 8 am - 12:45 pm / Sun 7:45 am - 1:45 am"
"Piatto Ristorante (Heights)","Mon - Tues 12:30 pm - 3:45 am / Weds, Fri, Sun 6:30 am - 1 am / Thurs 2 pm - 8:15 pm / Sat 3:15 pm - 4:15 pm"
"Inn at Dos Brisas","Mon 4:15 pm - 12:30 pm / Tues 10 am - 12:45 pm / Weds 10 am - 2 pm / Thurs 10:45 am - 1:15 am / Fri 11:15 am - 6:30 pm / Sat 7 am - 12:15 pm / Sun 4:30 pm - 1:30 am"
"Américas - The Woodlands","Mon 7:45 am - 6 pm / Tues, Thurs 3:45 pm - 12:45 pm / Weds 10:45 am - 10 pm / Fri 8:30 am - 1:15 am / Sat 6:30 am - 2:45 am / Sun 6:45 am - 5:30 pm"
"Morton's The Steakhouse - Houston - Galleria","Mon, Weds, Fri 11:45 am - 10:30 pm / Tues 12 pm - 2:45 pm / Thurs 4:30 pm - 1:30 am / Sat 6:30 am - 7 am / Sun 10 am - 3:45 am"
"number 13","Mon 12:30 pm - 6:15 pm / Tues 1:30 pm - 8:15 pm / Weds - Fri 9:15 am - 12:15 pm / Sat 1:15 pm - 1:30 am / Sun 6:45 am - 12:15 pm"
"Napoli Italian Galleria","Mon, Fri 3:15 pm - 9:45 pm / Tues 10:15 am - 6 pm / Weds - Thurs 7:15 am - 12:15 pm / Sat 8:45 am - 6:15 pm / Sun 1 pm - 9:45 pm"
"Truluck's Seafood Steak and Crab House - Houston","Mon 6 am - 12 pm / Tues 7:45 am - 2:45 pm / Weds 9:45 am - 12 pm / Thurs - Sun 3:15 pm - 2:45 am"
"McCormick & Schmick's Seafood - Houston","Mon, Weds 6:30 am - 10:30 am / Tues 9:30 am - 2:30 am / Thurs - Fri 6:15 am - 11:45 am / Sat 9 am - 10:45 pm / Sun 11 am - 7:30 pm"
"Da Marco","Sun - Weds 4:15 pm - 10:30 pm / Thurs 3:30 pm - 2 am / Fri 10:15 am - 1:30 am / Sat 4:45 pm - 10:45 pm"
"Fogo de Chao Brazilian Steakhouse - Houston","Mon, Thurs 11:15 am - 12:45 pm / Tues, Sat 12:15 pm - 1:30 pm / Weds 3:45 pm - 6 pm / Fri 5:30 am - 1:15 pm / Sun 1:15 pm - 2:30 am"
"Morton's The Steakhouse - Houston - Downtown","Mon - Tues, Thurs 8:15 am - 1 am / Weds 4 pm - 7:15 pm / Fri 2 pm - 7:15 pm / Sat 8 am - 3:15 pm / Sun 12:15 pm - 1:45 pm"
"Shula's Steak House - Hyatt Regency Houston","Mon 7:45 am - 1:30 pm / Tues, Fri 12 pm - 12 pm / Weds 1:15 pm - 11:45 pm / Thurs, Sun 11:45 am - 3:15 pm / Sat 9:30 am - 6:45 pm"
"Little Napoli Italian Grill & Bar","Mon 5:30 pm - 3:45 am / Tues - Weds 11:15 am - 3:30 pm / Thurs 1:15 pm - 12:30 pm / Fri - Sat 3:45 pm - 6:15 pm / Sun 3 pm - 1:45 am"
"Perry's Steakhouse & Grille - Clear Lake","Mon 8:15 am - 12:45 pm / Tues 2 pm - 12:45 pm / Weds, Fri, Sun 7:15 am - 1 pm / Thurs 5:15 am - 5:45 pm / Sat 5:45 am - 10:15 am"
"Cyclone Anaya's - CityCentre","Mon - Tues 6 am - 11:30 pm / Weds 12:45 pm - 11:15 pm / Thurs 6:30 am - 11:45 am / Fri 11:45 am - 6:45 pm / Sat 12 pm - 2 pm / Sun 7:45 am - 2:30 pm"
"Mark's American Cuisine","Sun - Mon, Fri 3:45 pm - 6:30 pm / Tues - Weds 7 am - 12:45 pm / Thurs 7:45 am - 11:45 pm / Sat 3 pm - 8 pm"
"Pappas Bros. Steakhouse","Mon 2:15 pm - 6:15 pm / Tues, Fri 3:45 pm - 10 pm / Weds 2:15 pm - 3 pm / Thurs 10:15 am - 9 pm / Sat 5:30 pm - 2 am / Sun 3:45 pm - 10:45 pm"
"Riondo's Ristorante","Mon 9:15 am - 4:30 pm / Tues, Fri 9:15 am - 3 am / Weds - Thurs, Sun 5:15 am - 9:15 am / Sat 9:45 am - 2:15 am"
"BCN Taste & Tradition","Mon - Tues 8:45 am - 4 pm / Weds 11 am - 8:30 pm / Thurs 8 am - 8:15 pm / Fri 2:15 pm - 2:15 am / Sat 6:45 am - 8:15 pm / Sun 5:45 pm - 7:30 pm"
"The Kemah Steak Company","Sun - Mon 7:30 am - 12:15 pm / Tues, Sat 11 am - 8:45 pm / Weds 3:15 pm - 9 pm / Thurs 9 am - 12:45 pm / Fri 2 pm - 6:30 pm"
"The Pass","Mon 10:15 am - 1:15 am / Tues 3:15 pm - 7 pm / Weds, Fri 7:45 am - 12 pm / Thurs 4:30 pm - 8:15 pm / Sat 11 am - 12:30 pm / Sun 5:45 pm - 6:45 pm"
"Harvest Organic Grille – Westchase District","Mon, Weds 5:30 pm - 3 am / Tues 8:30 am - 6:45 pm / Thurs - Fri 5:45 pm - 9:15 pm / Sat 3:45 pm - 8:15 pm / Sun 8:30 am - 7:30 pm"
"Kabab Kahani","Mon - Tues 12:45 pm - 1:15 pm / Weds 1:45 pm - 3:15 pm / Thurs 10:15 am - 11:30 am / Fri 11:30 am - 10:45 pm / Sat 12 pm - 7:15 pm / Sun 5:30 am - 9:45 am"
"Ruth's Chris Steak House - Houston","Sun - Mon 9 am - 10:15 am / Tues 2 pm - 7 pm / Weds 10:45 am - 12 pm / Thurs, Sat 1:15 pm - 11:45 pm / Fri 6:45 am - 8:45 pm"
"Monarch @ Hotel Zaza","Mon 7:30 am - 9:15 pm / Tues 3:45 pm - 3:30 am / Weds 6:15 am - 3 am / Thurs 5 pm - 10:15 pm / Fri 4:45 pm - 8 pm / Sat - Sun 4 pm - 9:45 pm"
"Cyclone Anaya's - Midtown","Mon, Weds 2:15 pm - 1:30 am / Tues 12 pm - 2:45 pm / Thurs - Fri 2 pm - 8 pm / Sat 5:45 am - 12:30 pm / Sun 8:30 am - 7:30 pm"
"Sorrento Ristorante Italiano","Mon - Tues, Sat 1:30 pm - 9:15 pm / Weds 12:45 pm - 5:45 pm / Thurs 8:15 am - 11:30 am / Fri 6:45 am - 6:30 pm / Sun 4 pm - 8:30 pm"
"Reef","Mon 9 am - 12 pm / Tues, Thurs 5:30 am - 11 am / Weds 6:30 am - 10:45 pm / Fri 6 am - 11:30 pm / Sat 12:45 pm - 9:30 pm / Sun 2:30 pm - 5:15 pm"
"McCormick & Schmick's Seafood - Houston - Downtown","Mon - Tues 1:15 pm - 6 pm / Weds 12 pm - 3:30 pm / Thurs 2:15 pm - 2:45 am / Fri 10:30 am - 2 am / Sat 1:30 pm - 4:15 pm / Sun 1 pm - 5 pm"
"Kuu Restaurant","Mon - Tues, Thurs, Sat 6:15 am - 3:15 am / Weds 9 am - 6:15 pm / Fri 5:15 am - 9:30 pm / Sun 4:45 pm - 5:45 pm"
"Fish Tales","Mon, Fri 7:45 am - 1 am / Tues, Thurs 10:15 am - 2:45 am / Weds, Sat 6:30 am - 2 pm / Sun 4:30 pm - 2:45 am"
"The Dining Room @ The Woodlands Resort","Mon 9:30 am - 10:45 am / Tues 7 am - 5 pm / Weds 5:15 am - 6:30 pm / Thurs 12:15 pm - 5:30 pm / Fri 5 am - 2:30 am / Sat 10:15 am - 1 am / Sun 5:15 am - 4:30 pm"
"The Union Kitchen","Mon - Tues 9 am - 4:15 pm / Weds, Fri 4:15 pm - 12:45 pm / Thurs 6:15 am - 12 pm / Sat 9:30 am - 12 pm / Sun 9 am - 11:45 pm"
"Birraporetti's","Mon - Tues 9:15 am - 11:45 pm / Weds, Sat 1:30 pm - 4:30 pm / Thurs - Fri, Sun 8:30 am - 7:45 pm"
"Mockingbird Bistro","Mon, Fri 5:15 pm - 3:45 am / Tues, Thurs 7 am - 11 am / Weds 3:15 pm - 3 am / Sat 4 pm - 1 am / Sun 7:15 am - 3 am"
"Pax Americana","Mon, Weds 6:15 am - 10 am / Tues 7 am - 10 am / Thurs 12 pm - 7:45 pm / Fri, Sun 10:30 am - 7 pm / Sat 5:45 pm - 11 pm"
"Ristorante Cavour at the Hotel Granduca","Mon 5:45 am - 10 pm / Tues 9:15 am - 10:15 am / Weds, Sat 8:15 am - 11 am / Thurs 10:45 am - 7 pm / Fri 12:45 pm - 3:30 am / Sun 4:30 pm - 12 pm"
"Kirby's Prime Steakhouse - The Woodlands","Mon 3 pm - 6 pm / Tues 1:15 pm - 8 pm / Weds 12:45 pm - 9:45 pm / Thurs - Fri 3:30 pm - 10:30 pm / Sat 5:15 pm - 1 am / Sun 3:30 pm - 7:30 pm"
"Harold's @ Heights General Store","Mon 10:45 am - 1:30 am / Tues 10:15 am - 3:45 pm / Weds, Sat 4:15 pm - 10:30 pm / Thurs 2:30 pm - 10:45 pm / Fri 3:15 pm - 11:15 pm / Sun 5:15 pm - 8:30 pm"
"Cyclone Anaya's -  Durham","Mon 1:45 pm - 2:45 pm / Tues 4:45 pm - 7:30 pm / Weds - Thurs 5 am - 10:15 am / Fri - Sat 5:30 pm - 8:45 pm / Sun 7:15 am - 1:30 am"
"Saltwater Grill","Mon, Thurs - Fri 10 am - 8 pm / Tues, Sun 6:45 am - 4 pm / Weds 8:30 am - 11 pm / Sat 1 pm - 5:45 pm"
"Tierra del Fuego","Mon, Sat 11 am - 3:30 pm / Tues, Thurs 1 pm - 10 pm / Weds 12:15 pm - 1:30 pm / Fri 5 pm - 6:45 pm / Sun 11 am - 2:30 am"
"Line & Lariat","Sun - Mon, Weds 2:45 pm - 10:30 pm / Tues, Fri 8:30 am - 11:30 am / Thurs 5:45 pm - 9:30 pm / Sat 8:30 am - 11:15 am"
"Nara Sushi and Korean Kitchen","Mon - Tues 5 pm - 9:15 pm / Weds, Sun 4:15 pm - 8:30 pm / Thurs - Fri 1:15 pm - 3:45 pm / Sat 8 am - 9:45 am"
"Sullivan's Steakhouse","Mon, Weds 3:45 pm - 2:15 am / Tues, Fri 7:45 am - 9:15 pm / Thurs 3:45 pm - 4:30 pm / Sat - Sun 8:30 am - 3 pm"
"Churrascos - Champions","Mon, Weds 5:15 am - 8:15 pm / Tues 10:45 am - 1 pm / Thurs 10:45 am - 11:45 am / Fri 12 pm - 9 pm / Sat 5:15 pm - 12:45 pm / Sun 6:45 am - 10:30 pm"
"Maggiano's - Houston","Mon - Tues, Fri 11:45 am - 1:45 pm / Weds 11:15 am - 8 pm / Thurs 2:30 pm - 1:45 am / Sat 3:15 pm - 3:15 am / Sun 10:30 am - 5:15 pm"
"Seasons 52 Houston City Centre","Sat - Mon, Weds - Thurs 6 am - 10 am / Tues 12:30 pm - 2:30 pm / Fri 4:15 pm - 10 pm"
"Arcodoro - Houston","Mon - Weds 5:45 am - 2:45 pm / Thurs - Fri, Sun 5:15 am - 6:30 am / Sat 10:15 am - 4:15 pm"
"Brady's Landing","Mon - Tues 5:15 pm - 1 am / Weds, Sat 4:15 pm - 8 pm / Thurs 11:45 am - 9:30 pm / Fri 10:15 am - 6:15 pm / Sun 5:15 pm - 7:15 pm"
"17 at The Sam Houston Hotel-Houston","Mon 4:30 pm - 11:15 pm / Tues, Sat 3:30 pm - 5 pm / Weds 5:15 am - 9:30 pm / Thurs 1 pm - 2:15 pm / Fri 6:45 am - 7:45 am / Sun 8:30 am - 2 am"
"Paul's Kitchen","Mon 2:45 pm - 2:45 am / Tues 5:15 pm - 1:15 am / Weds 9:30 am - 8:15 pm / Thurs, Sat 5 pm - 10:15 pm / Fri 5:15 pm - 11:45 pm / Sun 4:45 pm - 9:30 pm"
"Danton's Gulf Coast Seafood Kitchen","Mon, Weds 9:15 am - 11:30 am / Tues, Sat 8:15 am - 5 pm / Thurs 3:15 pm - 9 pm / Fri 5:15 pm - 3:45 am / Sun 7 am - 1:15 am"
"Killen's Steakhouse","Mon 4:15 pm - 9:45 pm / Tues 8:30 am - 11:15 am / Weds 2:45 pm - 1:30 am / Thurs - Fri 12:15 pm - 2:15 am / Sat 4:15 pm - 5:15 pm / Sun 6 am - 7:15 am"
"Coppa Osteria","Mon 1 pm - 11:45 pm / Tues 10 am - 6:15 pm / Weds, Sat 9:30 am - 8:30 pm / Thurs 10 am - 12 pm / Fri 8:45 am - 7 pm / Sun 3:15 pm - 1:30 am"
"Kona Grill - The Woodlands","Mon, Weds 1:30 pm - 6 pm / Tues 5 pm - 3:30 am / Thurs 7:15 am - 10:15 pm / Fri 4:45 pm - 5:15 pm / Sat 8:15 am - 3:15 am / Sun 10:15 am - 1:15 am"
"Jasper's - The Woodlands","Mon - Tues, Fri 11:15 am - 10:15 pm / Weds 10:15 am - 3:45 pm / Thurs 5:45 am - 9 am / Sat - Sun 8 am - 8:15 pm"
"Gaido's Seafood Restaurant","Mon 9:15 am - 2:15 pm / Tues, Fri 8:15 am - 4:45 pm / Weds 10 am - 10:15 pm / Thurs 3:45 pm - 5:30 pm / Sat 5:15 pm - 7:15 pm / Sun 8:15 am - 11 am"
"Merlion Restaurant","Mon 3 pm - 7 pm / Tues - Weds, Fri 8:15 am - 10:15 am / Thurs 12:30 pm - 11 pm / Sat 6:45 am - 2:30 pm / Sun 7 am - 3:45 pm"
"Del Frisco's Double Eagle Steak House - Houston","Mon - Tues 4 pm - 11:30 pm / Weds 3:45 pm - 9:15 pm / Thurs 6 am - 7:45 am / Fri 5:15 pm - 9 pm / Sat 9:30 am - 12:45 pm / Sun 5:45 am - 8:15 am"
"Mosset Grille & Wine Bar","Mon - Weds, Fri 9:15 am - 12:45 pm / Thurs 5:30 am - 2:15 pm / Sat 5 pm - 9 pm / Sun 3:30 pm - 10 pm"
"Eric's-Univ of Houston-Hilton College","Mon, Thurs, Sat 7:30 am - 12:15 pm / Tues 10:15 am - 2:45 pm / Weds 6 am - 10:30 pm / Fri 4:30 pm - 7:30 pm / Sun 2:15 pm - 3:30 pm"
"Grotto - Galveston - San Luis Resort","Mon - Tues, Fri 7:30 am - 9:15 am / Weds - Thurs 1:30 pm - 5:15 pm / Sat 6:15 am - 8:45 pm / Sun 1:45 pm - 10:15 pm"
"Curry Bistro","Mon 1:45 pm - 12:15 pm / Tues, Fri 10:45 am - 6:15 pm / Weds 10 am - 11:30 pm / Thurs 2:30 pm - 10:15 pm / Sat 10:15 am - 3:15 pm / Sun 3:15 pm - 10:30 pm"
"NOE GRILL at the Omni Houston Hotel","Mon 5:45 am - 8:45 pm / Tues 2 pm - 5:45 pm / Weds 3 pm - 4:45 pm / Thurs, Sun 3:15 pm - 12:15 pm / Fri 2:45 pm - 10 pm / Sat 4:45 pm - 1:30 am"
"Perry's Steakhouse & Grille - Sugar Land","Mon - Tues 2:45 pm - 9:15 pm / Weds - Thurs 9:30 am - 3:45 am / Fri 8:30 am - 10:15 pm / Sat 11:45 am - 5 pm / Sun 7 am - 9:15 am"
"Claudio's Restaurant & Piano Bar","Mon 6 am - 10:15 pm / Tues - Weds, Sun 4 pm - 8:15 pm / Thurs 12:30 pm - 7:30 pm / Fri - Sat 11:45 am - 3:15 pm"
"Willie G's - Post Oak","Mon - Tues 8:45 am - 9:30 pm / Weds - Thurs, Sat 8:15 am - 1:30 am / Fri, Sun 7:45 am - 1 pm"
"Etoile Cuisine Et Bar","Mon - Tues 8:15 am - 3:45 pm / Weds 4 pm - 5:30 pm / Thurs 9:45 am - 12:45 pm / Fri 3 pm - 8:45 pm / Sat - Sun 11:15 am - 12 pm"
"Bistro Lancaster @The Lancaster Hotel","Mon - Tues 1 pm - 8:30 pm / Weds - Thurs, Sun 9 am - 10:30 pm / Fri 8 am - 10 pm / Sat 6:15 am - 1:15 pm"
"Red & White Wine Bistro","Mon - Tues 5:30 am - 12 pm / Weds - Thurs 8:15 am - 1:45 am / Fri 10:45 am - 5 pm / Sat 4:15 pm - 9 pm / Sun 11 am - 4:30 pm"
"Galvez Bar & Grill","Mon, Weds 8:30 am - 7:45 pm / Tues 1:45 pm - 4:15 pm / Thurs - Sat 5:30 am - 12:30 pm / Sun 3:30 pm - 12 pm"
"Lucille's","Mon, Weds 11 am - 1:30 am / Tues 2 pm - 3 pm / Thurs - Fri 5:30 pm - 11 pm / Sat 1:15 pm - 7:15 pm / Sun 11:45 am - 1:30 am"
"Morton's Grille - The Woodlands","Mon, Weds 9:15 am - 7:45 pm / Tues, Thurs 8 am - 3:15 am / Fri 9:15 am - 4 pm / Sat 3:45 pm - 5 pm / Sun 2:45 pm - 2 am"
"51Fifteen Restaurant & Lounge","Mon 11:30 am - 8:30 pm / Tues 12:15 pm - 11:30 pm / Weds - Thurs 9:30 am - 10:45 am / Fri 7:45 am - 5:45 pm / Sat 5 am - 2:45 pm / Sun 1:45 pm - 6:15 pm"
"Andalucia Tapas Restaurant & Bar","Mon - Tues 1:45 pm - 2:45 pm / Weds 7:45 am - 12:45 pm / Thurs 2 pm - 2 am / Fri 5 pm - 12 pm / Sat 9:15 am - 12:30 pm / Sun 5:45 pm - 2 am"
"Grotto - The Woodlands","Mon 12:15 pm - 8:45 pm / Tues 8:30 am - 4 pm / Weds, Fri 5:30 am - 5:30 pm / Thurs 7 am - 6:15 pm / Sat 3:30 pm - 10:30 pm / Sun 9:15 am - 11:45 am"
"J. Alexander's - Houston","Mon, Weds 10:45 am - 7:15 pm / Tues, Sun 6:30 am - 11:30 pm / Thurs - Fri 1:30 pm - 7:15 pm / Sat 3 pm - 12:45 pm"
"Oceanaire Seafood Room - Houston","Mon - Tues, Fri 7 am - 9:15 pm / Weds 9:45 am - 10:15 pm / Thurs 9:15 am - 12:45 pm / Sat 12:15 pm - 12:30 pm / Sun 4:15 pm - 8:15 pm"
"Bob's Steak and Chop House - Woodlands","Mon, Weds 5:30 pm - 3:30 am / Tues 7 am - 3:45 am / Thurs 8:30 am - 2:30 pm / Fri 6 am - 7 pm / Sat 4 pm - 6:15 pm / Sun 3:30 pm - 2:15 am"
"60 Degrees Mastercrafted","Mon 7 am - 11 pm / Tues - Weds 6 am - 12:15 pm / Thurs 5:30 am - 6:45 pm / Fri 4:45 pm - 11:45 pm / Sat 6:15 am - 9:30 am / Sun 11:30 am - 3 pm"
"The Remington","Mon - Tues 3:15 pm - 8 pm / Weds 3:45 pm - 3:45 am / Thurs 4 pm - 1 am / Fri 4:30 pm - 9:15 pm / Sat 7:45 am - 1:15 am / Sun 8:15 am - 3:15 am"
"Texas de Brazil - Houston","Sun - Mon, Weds 9 am - 1:45 pm / Tues 9:45 am - 11:30 pm / Thurs 3:45 pm - 4:30 pm / Fri 2:30 pm - 4:30 pm / Sat 12:30 pm - 7:45 pm"
"Masraff's","Mon 9:15 am - 8:45 pm / Tues, Sat 9:30 am - 12:30 pm / Weds - Thurs 3:15 pm - 9 pm / Fri, Sun 5:15 am - 1:30 am"
"Via Emilia - The Woodlands","Sun - Mon, Weds 10:45 am - 8:45 pm / Tues, Thurs, Sat 1:30 pm - 11:15 pm / Fri 6:45 am - 7 pm"
"Quattro - Four Seasons Hotel - Houston","Mon, Thurs 2:30 pm - 5:15 pm / Tues 8:15 am - 11:30 pm / Weds, Fri 7:15 am - 6 pm / Sat 11:30 am - 5 pm / Sun 3:45 pm - 5:30 pm"
"Divino Italian Restaurant","Mon 6:45 am - 1 pm / Tues - Thurs 11:45 am - 8:30 pm / Fri 4:30 pm - 6 pm / Sat 5:15 pm - 6 pm / Sun 9:15 am - 6 pm"
"Napoli Italian Copperfield","Mon 12:15 pm - 4:45 pm / Tues, Fri - Sat 5 am - 4:15 pm / Weds, Sun 4 pm - 3:45 am / Thurs 2:15 pm - 9:45 pm"
"Eddie V's - West Ave","Mon, Sat 9:45 am - 3:15 am / Tues 1 pm - 2 pm / Weds 5 am - 12:15 pm / Thurs 6:45 am - 6:45 pm / Fri 5:45 pm - 3:30 am / Sun 12:45 pm - 11:15 pm"
"The Union Kitchen (Memorial Dr)","Mon - Tues 5 pm - 11:30 pm / Weds 12:15 pm - 2:45 pm / Thurs 12:45 pm - 2:45 pm / Fri 12:45 pm - 11:15 pm / Sat - Sun 6:15 am - 11:30 pm"
"Lynn's Steakhouse","Mon 3:15 pm - 7 pm / Tues, Fri 11:30 am - 8:30 pm / Weds 4:30 pm - 7 pm / Thurs 5 pm - 7:15 pm / Sat 11:15 am - 2:45 pm / Sun 7 am - 1:30 pm"
"Armandos","Mon - Tues 3 pm - 4:30 pm / Weds, Sat 8:30 am - 9 am / Thurs - Fri 11:45 am - 3:45 pm / Sun 12:45 pm - 2:15 pm"
"Hughes Hangar","Mon 5:30 pm - 1:30 am / Tues 2:45 pm - 3:15 pm / Weds - Thurs 8:30 am - 8 pm / Fri 7:15 am - 10:45 am / Sat 11:45 am - 8:45 pm / Sun 4:30 pm - 8 pm"
"Perry's Steakhouse & Grille - Memorial City","Sun - Mon 11 am - 1:45 pm / Tues 11:45 am - 5:45 pm / Weds - Thurs 5:15 am - 7 pm / Fri 10:30 am - 4:30 pm / Sat 1:30 pm - 4 pm"
"Sal y Pimienta Kitchen","Mon, Weds 7:30 am - 12:45 pm / Tues 12:30 pm - 2:30 pm / Thurs 7:30 am - 6 pm / Fri 8:30 am - 3:30 pm / Sat 11 am - 1:45 pm / Sun 7:30 am - 4 pm"
"Costa Brava Bistro","Mon, Weds 7:30 am - 6:15 pm / Tues 12:15 pm - 12:30 pm / Thurs, Sat 3:15 pm - 2 am / Fri 6:30 am - 10 pm / Sun 2:15 pm - 12:15 pm"
"Glass Wall","Mon 5:30 pm - 9:15 pm / Tues, Sun 2:15 pm - 6:30 pm / Weds 8 am - 12:30 pm / Thurs 7:15 am - 9 pm / Fri 7:30 am - 12:45 pm / Sat 10:45 am - 3:45 pm"
"La Fisheria","Mon, Weds, Fri 9:45 am - 5:15 pm / Tues 10 am - 2 pm / Thurs, Sat 2:30 pm - 4:15 pm / Sun 2:30 pm - 1:30 am"
